dateRecord,batteryVoltage
28/11/2023 09:38,4.82
28/11/2023 09:38,4.82
28/11/2023 09:38,4.82
28/11/2023 09:38,4.82
28/11/2023 09:38,4.82
28/11/2023 09:38,4.82
28/11/2023 09:37,4.82
28/11/2023 09:37,4.82
28/11/2023 09:37,4.82
28/11/2023 09:37,4.82
28/11/2023 09:37,4.82
28/11/2023 09:36,4.82
28/11/2023 09:36,4.82
28/11/2023 09:36,4.82
28/11/2023 09:36,4.82
28/11/2023 09:36,4.82
28/11/2023 09:36,4.82
28/11/2023 09:35,4.82
28/11/2023 09:35,4.82
28/11/2023 09:35,4.82
28/11/2023 09:35,4.82
28/11/2023 09:35,4.82
28/11/2023 09:34,4.82
28/11/2023 09:34,4.82
28/11/2023 09:34,4.82
28/11/2023 09:34,4.82
28/11/2023 09:34,4.82
28/11/2023 09:34,4.82
28/11/2023 09:33,4.82
28/11/2023 09:33,4.82
28/11/2023 09:33,4.83
28/11/2023 09:33,4.82
28/11/2023 09:33,4.82
28/11/2023 09:32,4.82
28/11/2023 09:32,4.82
28/11/2023 09:32,4.83
28/11/2023 09:32,4.82
28/11/2023 09:32,4.83
28/11/2023 09:32,4.82
28/11/2023 09:31,4.82
28/11/2023 09:31,4.83
28/11/2023 09:31,4.83
28/11/2023 09:31,4.83
28/11/2023 09:31,4.82
28/11/2023 09:31,4.82
28/11/2023 09:30,4.83
28/11/2023 09:30,4.83
28/11/2023 09:30,4.83
28/11/2023 09:30,4.82
28/11/2023 09:30,4.82
28/11/2023 09:30,4.82
28/11/2023 09:29,4.82
28/11/2023 09:29,4.83
28/11/2023 09:29,4.83
28/11/2023 09:29,4.83
28/11/2023 09:29,4.82
28/11/2023 09:29,4.83
28/11/2023 09:28,4.83
28/11/2023 09:28,4.83
28/11/2023 09:28,4.83
28/11/2023 09:28,4.83
28/11/2023 09:28,4.83
28/11/2023 09:28,4.83
28/11/2023 09:27,4.83
28/11/2023 09:27,4.83
28/11/2023 09:27,4.83
28/11/2023 09:27,4.83
28/11/2023 09:27,4.83
28/11/2023 09:26,4.83
28/11/2023 09:26,4.83
28/11/2023 09:26,4.83
28/11/2023 09:26,4.83
28/11/2023 09:26,4.83
28/11/2023 09:26,4.83
28/11/2023 09:25,4.83
28/11/2023 09:25,4.83
28/11/2023 09:25,4.83
28/11/2023 09:25,4.83
28/11/2023 09:25,4.83
28/11/2023 09:25,4.83
28/11/2023 09:24,4.83
28/11/2023 09:24,4.83
28/11/2023 09:24,4.83
28/11/2023 09:24,4.84
28/11/2023 09:24,4.83
28/11/2023 09:23,4.83
28/11/2023 09:23,4.83
28/11/2023 09:23,4.83
28/11/2023 09:23,4.84
28/11/2023 09:23,4.83
28/11/2023 09:23,4.83
28/11/2023 09:22,4.83
28/11/2023 09:22,4.84
28/11/2023 09:22,4.83
28/11/2023 09:22,4.83
28/11/2023 09:22,4.83
28/11/2023 09:22,4.83
28/11/2023 09:21,4.83
28/11/2023 09:21,4.83
28/11/2023 09:21,4.84
28/11/2023 09:21,4.84
28/11/2023 09:21,4.84
28/11/2023 09:21,4.84
28/11/2023 09:20,4.83
28/11/2023 09:20,4.83
28/11/2023 09:20,4.84
28/11/2023 09:20,4.83
28/11/2023 09:20,4.84
28/11/2023 09:19,4.84
28/11/2023 09:19,4.83
28/11/2023 09:19,4.84
28/11/2023 09:19,4.84
28/11/2023 09:19,4.84
28/11/2023 09:18,4.84
28/11/2023 09:18,4.84
28/11/2023 09:18,4.84
28/11/2023 09:18,4.84
28/11/2023 09:18,4.84
28/11/2023 09:17,4.84
28/11/2023 09:17,4.84
28/11/2023 09:17,4.84
28/11/2023 09:17,4.84
28/11/2023 09:17,4.84
28/11/2023 09:17,4.84
28/11/2023 09:16,4.84
28/11/2023 09:16,4.84
28/11/2023 09:16,4.84
28/11/2023 09:16,4.84
28/11/2023 09:16,4.84
28/11/2023 09:16,4.84
28/11/2023 09:15,4.84
28/11/2023 09:15,4.84
28/11/2023 09:15,4.84
28/11/2023 09:15,4.84
28/11/2023 09:15,4.84
28/11/2023 09:15,4.84
28/11/2023 09:14,4.84
28/11/2023 09:14,4.84
28/11/2023 09:14,4.84
28/11/2023 09:14,4.84
28/11/2023 09:14,4.84
28/11/2023 09:13,4.84
28/11/2023 09:13,4.84
28/11/2023 09:13,4.84
28/11/2023 09:13,4.84
28/11/2023 09:13,4.84
28/11/2023 09:12,4.84
28/11/2023 09:12,4.84
28/11/2023 09:12,4.84
28/11/2023 09:12,4.84
28/11/2023 09:12,4.84
28/11/2023 09:12,4.84
28/11/2023 09:11,4.84
28/11/2023 09:11,4.84
28/11/2023 09:11,4.84
28/11/2023 09:11,4.84
28/11/2023 09:11,4.84
28/11/2023 09:11,4.85
28/11/2023 09:10,4.84
28/11/2023 09:10,4.84
28/11/2023 09:10,4.84
28/11/2023 09:10,4.84
28/11/2023 09:10,4.84
28/11/2023 09:10,4.84
28/11/2023 09:09,4.85
28/11/2023 09:09,4.84
28/11/2023 09:09,4.84
28/11/2023 09:09,4.84
28/11/2023 09:09,4.84
28/11/2023 09:09,4.84
28/11/2023 09:08,4.85
28/11/2023 09:08,4.84
28/11/2023 09:08,4.84
28/11/2023 09:08,4.85
28/11/2023 09:08,4.85
28/11/2023 09:07,4.85
28/11/2023 09:07,4.84
28/11/2023 09:07,4.85
28/11/2023 09:07,4.85
28/11/2023 09:07,4.85
28/11/2023 09:07,4.85
28/11/2023 09:06,4.85
28/11/2023 09:06,4.85
28/11/2023 09:06,4.85
28/11/2023 09:06,4.85
28/11/2023 09:06,4.85
28/11/2023 09:06,4.85
28/11/2023 09:05,4.84
28/11/2023 09:05,4.84
28/11/2023 09:05,4.85
28/11/2023 09:05,4.85
28/11/2023 09:05,4.85
28/11/2023 09:04,4.84
28/11/2023 09:04,4.85
28/11/2023 09:04,4.85
28/11/2023 09:04,4.85
28/11/2023 09:04,4.85
28/11/2023 09:04,4.85
28/11/2023 09:03,4.84
28/11/2023 09:03,4.85
28/11/2023 09:03,4.85
28/11/2023 09:03,4.85
28/11/2023 09:03,4.85
28/11/2023 09:03,4.85
28/11/2023 09:02,4.85
28/11/2023 09:02,4.85
28/11/2023 09:02,4.84
28/11/2023 09:02,4.86
28/11/2023 09:02,4.85
28/11/2023 09:01,4.85
28/11/2023 09:01,4.85
28/11/2023 09:01,4.85
28/11/2023 09:01,4.85
28/11/2023 09:01,4.85
28/11/2023 09:01,4.85
28/11/2023 09:00,4.85
28/11/2023 09:00,4.85
28/11/2023 09:00,4.85
28/11/2023 09:00,4.85
28/11/2023 09:00,4.85
28/11/2023 09:00,4.85
28/11/2023 08:59,4.85
28/11/2023 08:59,4.85
28/11/2023 08:59,4.85
28/11/2023 08:59,4.85
28/11/2023 08:59,4.85
28/11/2023 08:58,4.85
28/11/2023 08:58,4.85
28/11/2023 08:58,4.85
28/11/2023 08:58,4.85
28/11/2023 08:58,4.85
28/11/2023 08:58,4.85
28/11/2023 08:57,4.85
28/11/2023 08:57,4.85
28/11/2023 08:57,4.86
28/11/2023 08:57,4.85
28/11/2023 08:57,4.85
28/11/2023 08:57,4.85
28/11/2023 08:56,4.85
28/11/2023 08:56,4.85
28/11/2023 08:56,4.86
28/11/2023 08:56,4.85
28/11/2023 08:56,4.86
28/11/2023 08:56,4.85
28/11/2023 08:55,4.85
28/11/2023 08:55,4.86
28/11/2023 08:55,4.86
28/11/2023 08:55,4.86
28/11/2023 08:55,4.86
28/11/2023 08:54,4.86
28/11/2023 08:54,4.85
28/11/2023 08:54,4.86
28/11/2023 08:54,4.86
28/11/2023 08:54,4.86
28/11/2023 08:54,4.86
28/11/2023 08:53,4.86
28/11/2023 08:53,4.86
28/11/2023 08:53,4.85
28/11/2023 08:53,4.85
28/11/2023 08:53,4.86
28/11/2023 08:53,4.86
28/11/2023 08:52,4.86
28/11/2023 08:52,4.86
28/11/2023 08:52,4.86
28/11/2023 08:52,4.86
28/11/2023 08:52,4.86
28/11/2023 08:52,4.86
28/11/2023 08:51,4.86
28/11/2023 08:51,4.86
28/11/2023 08:51,4.86
28/11/2023 08:51,4.85
28/11/2023 08:51,4.86
28/11/2023 08:50,4.86
28/11/2023 08:50,4.86
28/11/2023 08:50,4.86
28/11/2023 08:50,4.86
28/11/2023 08:50,4.86
28/11/2023 08:50,4.86
28/11/2023 08:49,4.86
28/11/2023 08:49,4.86
28/11/2023 08:49,4.86
28/11/2023 08:49,4.86
28/11/2023 08:49,4.86
28/11/2023 08:48,4.86
28/11/2023 08:48,4.86
28/11/2023 08:48,4.86
28/11/2023 08:48,4.86
28/11/2023 08:48,4.86
28/11/2023 08:47,4.86
28/11/2023 08:47,4.86
28/11/2023 08:47,4.86
28/11/2023 08:47,4.86
28/11/2023 08:47,4.86
28/11/2023 08:47,4.86
28/11/2023 08:46,4.86
28/11/2023 08:46,4.86
28/11/2023 08:46,4.86
28/11/2023 08:46,4.86
28/11/2023 08:46,4.86
28/11/2023 08:46,4.86
28/11/2023 08:45,4.86
28/11/2023 08:45,4.86
28/11/2023 08:45,4.86
28/11/2023 08:45,4.86
28/11/2023 08:45,4.86
28/11/2023 08:45,4.86
28/11/2023 08:44,4.86
28/11/2023 08:44,4.86
28/11/2023 08:44,4.86
28/11/2023 08:44,4.86
28/11/2023 08:44,4.86
28/11/2023 08:44,4.86
28/11/2023 08:43,4.86
28/11/2023 08:43,4.86
28/11/2023 08:43,4.86
28/11/2023 08:43,4.86
28/11/2023 08:43,4.86
28/11/2023 08:43,4.86
28/11/2023 08:42,4.86
28/11/2023 08:42,4.86
28/11/2023 08:42,4.86
28/11/2023 08:42,4.86
28/11/2023 08:42,4.86
28/11/2023 08:42,4.86
28/11/2023 08:41,4.86
28/11/2023 08:41,4.86
28/11/2023 08:41,4.86
28/11/2023 08:41,4.86
28/11/2023 08:41,4.86
28/11/2023 08:40,4.86
28/11/2023 08:40,4.86
28/11/2023 08:40,4.86
28/11/2023 08:40,4.86
28/11/2023 08:40,4.86
28/11/2023 08:40,4.86
28/11/2023 08:39,4.86
28/11/2023 08:39,4.86
28/11/2023 08:39,4.86
28/11/2023 08:39,4.86
28/11/2023 08:39,4.86
28/11/2023 08:38,4.86
28/11/2023 08:38,4.86
28/11/2023 08:38,4.86
28/11/2023 08:38,4.86
28/11/2023 08:38,4.87
28/11/2023 08:38,4.87
28/11/2023 08:37,4.86
28/11/2023 08:37,4.86
28/11/2023 08:37,4.86
28/11/2023 08:37,4.86
28/11/2023 08:37,4.86
28/11/2023 08:36,4.86
28/11/2023 08:36,4.86
28/11/2023 08:36,4.86
28/11/2023 08:36,4.86
28/11/2023 08:36,4.86
28/11/2023 08:36,4.87
28/11/2023 08:35,4.86
28/11/2023 08:35,4.86
28/11/2023 08:35,4.86
28/11/2023 08:35,4.86
28/11/2023 08:35,4.86
28/11/2023 08:35,4.87
28/11/2023 08:34,4.86
28/11/2023 08:34,4.86
28/11/2023 08:34,4.86
28/11/2023 08:34,4.86
28/11/2023 08:34,4.86
28/11/2023 08:34,4.87
28/11/2023 08:33,4.87
28/11/2023 08:33,4.86
28/11/2023 08:33,4.86
28/11/2023 08:33,4.86
28/11/2023 08:33,4.87
28/11/2023 08:32,4.87
28/11/2023 08:32,4.87
28/11/2023 08:32,4.86
28/11/2023 08:32,4.87
28/11/2023 08:32,4.87
28/11/2023 08:32,4.86
28/11/2023 08:31,4.87
28/11/2023 08:31,4.87
28/11/2023 08:31,4.86
28/11/2023 08:31,4.87
28/11/2023 08:31,4.87
28/11/2023 08:31,4.87
28/11/2023 08:30,4.87
28/11/2023 08:30,4.87
28/11/2023 08:30,4.87
28/11/2023 08:30,4.87
28/11/2023 08:30,4.87
28/11/2023 08:30,4.87
28/11/2023 08:29,4.87
28/11/2023 08:29,4.86
28/11/2023 08:29,4.86
28/11/2023 08:29,4.87
28/11/2023 08:29,4.87
28/11/2023 08:29,4.87
28/11/2023 08:29,4.87
28/11/2023 08:28,4.87
28/11/2023 08:28,4.87
28/11/2023 08:28,4.87
28/11/2023 08:28,4.87
28/11/2023 08:28,4.87
28/11/2023 08:28,4.87
28/11/2023 08:27,4.87
28/11/2023 08:27,4.87
28/11/2023 08:27,4.87
28/11/2023 08:27,4.87
28/11/2023 08:27,4.87
28/11/2023 08:26,4.87
28/11/2023 08:26,4.87
28/11/2023 08:26,4.87
28/11/2023 08:26,4.87
28/11/2023 08:26,4.87
28/11/2023 08:26,4.87
28/11/2023 08:25,4.87
28/11/2023 08:25,4.87
28/11/2023 08:25,4.87
28/11/2023 08:25,4.87
28/11/2023 08:25,4.88
28/11/2023 08:24,4.87
28/11/2023 08:24,4.87
28/11/2023 08:24,4.87
28/11/2023 08:24,4.87
28/11/2023 08:24,4.87
28/11/2023 08:24,4.88
28/11/2023 08:23,4.88
28/11/2023 08:23,4.87
28/11/2023 08:23,4.88
28/11/2023 08:23,4.87
28/11/2023 08:23,4.88
28/11/2023 08:23,4.87
28/11/2023 08:22,4.87
28/11/2023 08:22,4.87
28/11/2023 08:22,4.87
28/11/2023 08:22,4.88
28/11/2023 08:22,4.87
28/11/2023 08:21,4.88
28/11/2023 08:21,4.87
28/11/2023 08:21,4.87
28/11/2023 08:21,4.88
28/11/2023 08:21,4.87
28/11/2023 08:21,4.88
28/11/2023 08:20,4.88
28/11/2023 08:20,4.87
28/11/2023 08:20,4.87
28/11/2023 08:20,4.88
28/11/2023 08:20,4.88
28/11/2023 08:20,4.88
28/11/2023 08:19,4.88
28/11/2023 08:19,4.88
28/11/2023 08:19,4.88
28/11/2023 08:19,4.88
28/11/2023 08:19,4.87
28/11/2023 08:18,4.88
28/11/2023 08:18,4.88
28/11/2023 08:18,4.88
28/11/2023 08:18,4.87
28/11/2023 08:18,4.88
28/11/2023 08:17,4.87
28/11/2023 08:17,4.88
28/11/2023 08:17,4.88
28/11/2023 08:17,4.88
28/11/2023 08:17,4.88
28/11/2023 08:17,4.88
28/11/2023 08:16,4.88
28/11/2023 08:16,4.88
28/11/2023 08:16,4.88
28/11/2023 08:16,4.88
28/11/2023 08:16,4.88
28/11/2023 08:15,4.88
28/11/2023 08:15,4.88
28/11/2023 08:15,4.88
28/11/2023 08:15,4.88
28/11/2023 08:15,4.88
28/11/2023 08:15,4.88
28/11/2023 08:15,4.88
28/11/2023 08:14,4.87
28/11/2023 08:14,4.88
28/11/2023 08:14,4.88
28/11/2023 08:14,4.88
28/11/2023 08:14,4.89
28/11/2023 08:14,4.88
28/11/2023 08:13,4.88
28/11/2023 08:13,4.88
28/11/2023 08:13,4.88
28/11/2023 08:13,4.88
28/11/2023 08:13,4.88
28/11/2023 08:13,4.88
28/11/2023 08:12,4.88
28/11/2023 08:12,4.88
28/11/2023 08:12,4.88
28/11/2023 08:12,4.89
28/11/2023 08:12,4.88
28/11/2023 08:12,4.88
28/11/2023 08:11,4.88
28/11/2023 08:11,4.89
28/11/2023 08:11,4.88
28/11/2023 08:11,4.88
28/11/2023 08:11,4.89
28/11/2023 08:11,4.88
28/11/2023 08:10,4.89
28/11/2023 08:10,4.89
28/11/2023 08:10,4.89
28/11/2023 08:10,4.89
28/11/2023 08:10,4.89
28/11/2023 08:09,4.89
28/11/2023 08:09,4.88
28/11/2023 08:09,4.89
28/11/2023 08:09,4.88
28/11/2023 08:09,4.88
28/11/2023 08:08,4.88
28/11/2023 08:08,4.89
28/11/2023 08:08,4.89
28/11/2023 08:08,4.88
28/11/2023 08:08,4.89
28/11/2023 08:08,4.89
28/11/2023 08:07,4.89
28/11/2023 08:07,4.89
28/11/2023 08:07,4.89
28/11/2023 08:07,4.89
28/11/2023 08:07,4.89
28/11/2023 08:07,4.89
28/11/2023 08:06,4.89
28/11/2023 08:06,4.89
28/11/2023 08:06,4.89
28/11/2023 08:06,4.89
28/11/2023 08:06,4.89
28/11/2023 08:06,4.89
28/11/2023 08:05,4.89
28/11/2023 08:05,4.89
28/11/2023 08:05,4.89
28/11/2023 08:05,4.89
28/11/2023 08:05,4.89
28/11/2023 08:05,4.89
28/11/2023 08:04,4.89
28/11/2023 08:04,4.89
28/11/2023 08:04,4.89
28/11/2023 08:04,4.89
28/11/2023 08:04,4.89
28/11/2023 08:03,4.89
28/11/2023 08:03,4.89
28/11/2023 08:03,4.89
28/11/2023 08:03,4.89
28/11/2023 08:03,4.89
28/11/2023 08:03,4.89
28/11/2023 08:03,4.89
28/11/2023 08:02,4.89
28/11/2023 08:02,4.89
28/11/2023 08:02,4.89
28/11/2023 08:02,4.89
28/11/2023 08:02,4.89
28/11/2023 08:02,4.89
28/11/2023 08:01,4.89
28/11/2023 08:01,4.89
28/11/2023 08:01,4.89
28/11/2023 08:01,4.89
28/11/2023 08:01,4.89
28/11/2023 08:00,4.89
28/11/2023 08:00,4.89
28/11/2023 08:00,4.89
28/11/2023 08:00,4.89
28/11/2023 08:00,4.89
28/11/2023 08:00,4.89
28/11/2023 07:59,4.89
28/11/2023 07:59,4.89
28/11/2023 07:59,4.89
28/11/2023 07:59,4.89
28/11/2023 07:59,4.89
28/11/2023 07:58,4.89
28/11/2023 07:58,4.89
28/11/2023 07:58,4.89
28/11/2023 07:58,4.89
28/11/2023 07:58,4.89
28/11/2023 07:58,4.89
28/11/2023 07:57,4.89
28/11/2023 07:57,4.89
28/11/2023 07:57,4.89
28/11/2023 07:57,4.89
28/11/2023 07:57,4.89
28/11/2023 07:57,4.89
28/11/2023 07:56,4.89
28/11/2023 07:56,4.89
28/11/2023 07:56,4.9
28/11/2023 07:56,4.89
28/11/2023 07:56,4.89
28/11/2023 07:56,4.89
28/11/2023 07:55,4.89
28/11/2023 07:55,4.89
28/11/2023 07:55,4.89
28/11/2023 07:55,4.89
28/11/2023 07:55,4.9
28/11/2023 07:55,4.9
28/11/2023 07:54,4.89
28/11/2023 07:54,4.9
28/11/2023 07:54,4.89
28/11/2023 07:54,4.89
28/11/2023 07:54,4.9
28/11/2023 07:54,4.89
28/11/2023 07:53,4.89
28/11/2023 07:53,4.9
28/11/2023 07:53,4.9
28/11/2023 07:53,4.9
28/11/2023 07:53,4.9
28/11/2023 07:53,4.9
28/11/2023 07:52,4.9
28/11/2023 07:52,4.9
28/11/2023 07:52,4.9
28/11/2023 07:52,4.89
28/11/2023 07:52,4.9
28/11/2023 07:51,4.9
28/11/2023 07:51,4.9
28/11/2023 07:51,4.9
28/11/2023 07:51,4.89
28/11/2023 07:51,4.9
28/11/2023 07:51,4.9
28/11/2023 07:50,4.9
28/11/2023 07:50,4.9
28/11/2023 07:50,4.9
28/11/2023 07:50,4.9
28/11/2023 07:50,4.89
28/11/2023 07:49,4.9
28/11/2023 07:49,4.9
28/11/2023 07:49,4.9
28/11/2023 07:49,4.9
28/11/2023 07:49,4.9
28/11/2023 07:49,4.9
28/11/2023 07:48,4.9
28/11/2023 07:48,4.9
28/11/2023 07:48,4.9
28/11/2023 07:48,4.9
28/11/2023 07:48,4.9
28/11/2023 07:48,4.91
28/11/2023 07:47,4.9
28/11/2023 07:47,4.9
28/11/2023 07:47,4.9
28/11/2023 07:47,4.91
28/11/2023 07:47,4.9
28/11/2023 07:46,4.9
28/11/2023 07:46,4.9
28/11/2023 07:46,4.9
28/11/2023 07:46,4.9
28/11/2023 07:46,4.91
28/11/2023 07:46,4.9
28/11/2023 07:45,4.9
28/11/2023 07:45,4.9
28/11/2023 07:45,4.9
28/11/2023 07:45,4.9
28/11/2023 07:45,4.9
28/11/2023 07:45,4.9
28/11/2023 07:44,4.9
28/11/2023 07:44,4.9
28/11/2023 07:44,4.9
28/11/2023 07:44,4.9
28/11/2023 07:44,4.9
28/11/2023 07:43,4.9
28/11/2023 07:43,4.9
28/11/2023 07:43,4.9
28/11/2023 07:43,4.9
28/11/2023 07:43,4.9
28/11/2023 07:43,4.9
28/11/2023 07:42,4.9
28/11/2023 07:42,4.91
28/11/2023 07:42,4.91
28/11/2023 07:42,4.91
28/11/2023 07:42,4.9
28/11/2023 07:41,4.9
28/11/2023 07:41,4.91
28/11/2023 07:41,4.9
28/11/2023 07:41,4.91
28/11/2023 07:41,4.9
28/11/2023 07:41,4.91
28/11/2023 07:40,4.9
28/11/2023 07:40,4.91
28/11/2023 07:40,4.9
28/11/2023 07:40,4.91
28/11/2023 07:40,4.9
28/11/2023 07:39,4.91
28/11/2023 07:39,4.91
28/11/2023 07:39,4.91
28/11/2023 07:39,4.9
28/11/2023 07:39,4.91
28/11/2023 07:39,4.91
28/11/2023 07:38,4.91
28/11/2023 07:38,4.91
28/11/2023 07:38,4.9
28/11/2023 07:38,4.91
28/11/2023 07:38,4.91
28/11/2023 07:38,4.91
28/11/2023 07:37,4.91
28/11/2023 07:37,4.91
28/11/2023 07:37,4.91
28/11/2023 07:37,4.91
28/11/2023 07:37,4.91
28/11/2023 07:36,4.91
28/11/2023 07:36,4.91
28/11/2023 07:36,4.91
28/11/2023 07:36,4.91
28/11/2023 07:36,4.91
28/11/2023 07:36,4.91
28/11/2023 07:35,4.91
28/11/2023 07:35,4.91
28/11/2023 07:35,4.91
28/11/2023 07:35,4.91
28/11/2023 07:35,4.91
28/11/2023 07:35,4.91
28/11/2023 07:34,4.91
28/11/2023 07:34,4.91
28/11/2023 07:34,4.91
28/11/2023 07:34,4.91
28/11/2023 07:34,4.91
28/11/2023 07:33,4.91
28/11/2023 07:33,4.91
28/11/2023 07:33,4.91
28/11/2023 07:33,4.91
28/11/2023 07:33,4.91
28/11/2023 07:33,4.91
28/11/2023 07:32,4.91
28/11/2023 07:32,4.91
28/11/2023 07:32,4.91
28/11/2023 07:32,4.91
28/11/2023 07:32,4.91
28/11/2023 07:32,4.91
28/11/2023 07:31,4.91
28/11/2023 07:31,4.91
28/11/2023 07:31,4.91
28/11/2023 07:31,4.91
28/11/2023 07:31,4.91
28/11/2023 07:30,4.91
28/11/2023 07:30,4.91
28/11/2023 07:30,4.91
28/11/2023 07:30,4.91
28/11/2023 07:30,4.91
28/11/2023 07:29,4.91
28/11/2023 07:29,4.91
28/11/2023 07:29,4.91
28/11/2023 07:29,4.91
28/11/2023 07:29,4.91
28/11/2023 07:29,4.91
28/11/2023 07:28,4.91
28/11/2023 07:28,4.91
28/11/2023 07:28,4.91
28/11/2023 07:28,4.91
28/11/2023 07:28,4.91
28/11/2023 07:28,4.91
28/11/2023 07:27,4.91
28/11/2023 07:27,4.91
28/11/2023 07:27,4.91
28/11/2023 07:27,4.91
28/11/2023 07:27,4.91
28/11/2023 07:26,4.91
28/11/2023 07:26,4.91
28/11/2023 07:26,4.91
28/11/2023 07:26,4.91
28/11/2023 07:26,4.91
28/11/2023 07:25,4.91
28/11/2023 07:25,4.91
28/11/2023 07:25,4.91
28/11/2023 07:25,4.91
28/11/2023 07:25,4.91
28/11/2023 07:25,4.91
28/11/2023 07:24,4.91
28/11/2023 07:24,4.91
28/11/2023 07:24,4.91
28/11/2023 07:24,4.91
28/11/2023 07:24,4.91
28/11/2023 07:23,4.91
28/11/2023 07:23,4.91
28/11/2023 07:23,4.92
28/11/2023 07:23,4.91
28/11/2023 07:23,4.91
28/11/2023 07:23,4.91
28/11/2023 07:22,4.91
28/11/2023 07:22,4.91
28/11/2023 07:22,4.91
28/11/2023 07:22,4.92
28/11/2023 07:22,4.91
28/11/2023 07:22,4.91
28/11/2023 07:21,4.91
28/11/2023 07:21,4.91
28/11/2023 07:21,4.91
28/11/2023 07:21,4.91
28/11/2023 07:21,4.91
28/11/2023 07:21,4.91
